date,close,currency,unit,benchmark,source
1972-08-16,65.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-17,66.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-18,66.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-21,66.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-22,66.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-23,67.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-24,67.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-25,67.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-29,66.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-30,66.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-08-31,66.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-01,66.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-04,66.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-05,66.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-06,67.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-07,66.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-08,67.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-11,67.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-12,67.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-13,66.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-14,66.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-15,66.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-18,64.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-19,64.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-20,64.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-21,64.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-22,64.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-25,63.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-26,63.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-27,63.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-28,64.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-09-29,64.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-02,64.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-03,64.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-04,64.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-05,65.625,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-06,65.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-09,65.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-10,65.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-11,65.19,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-12,64.425,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-13,64.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-16,64.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-17,65.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-18,64.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-19,64.91,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-20,64.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-23,64.925,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-24,64.62,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-25,64.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-26,64.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-27,64.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-30,64.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-10-31,64.425,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-01,63.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-02,64.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-03,64.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-06,64.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-07,63.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-08,63.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-09,62.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-10,62.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-13,62.54,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-14,62.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-15,61.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-16,61.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-17,60.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-20,60.375,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-21,61.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-22,62.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-23,62.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-24,62.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-27,63.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-28,63.625,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-29,63.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-11-30,63.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-01,63.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-04,63.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-05,63.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-06,63.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-07,62.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-08,63.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-11,63.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-12,62.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-13,62.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-14,63.275,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-15,63.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-18,64.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-19,65.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-20,64.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-21,64.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-22,64.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-27,64.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-28,64.825,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1972-12-29,64.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-02,64.99,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-03,65.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-04,65.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-05,65.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-08,65.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-09,65.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-10,65.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-11,65.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-12,65.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-15,65.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-16,65.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-17,64.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-18,64.625,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-19,64.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-22,64.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-23,65.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-24,64.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-25,65.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-26,65.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-29,65.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-30,66.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-01-31,66.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-01,66.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-02,67.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-05,66.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-06,68.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-07,68.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-08,68.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-09,69.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-12,68.525,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-13,69.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-14,70.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-15,72.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-16,73.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-19,73.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-20,76.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-21,78.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-22,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-23,89.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-26,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-27,81.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-02-28,85.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-01,86.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-02,87.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-05,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-06,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-07,81.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-08,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-09,83.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-12,81.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-13,81.503,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-14,80.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-15,82.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-16,82.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-19,82.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-20,82.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-21,81.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-22,81.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-23,82.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-26,86.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-27,91.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-28,88.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-29,89.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-03-30,90.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-02,89.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-03,89.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-04,89.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-05,90.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-06,91.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-09,90.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-10,91.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-11,91.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-12,91.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-13,90.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-16,89.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-17,89.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-18,90.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-19,90.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-24,90.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-25,90.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-26,90.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-27,90.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-04-30,90.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-01,90.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-02,90.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-03,90.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-04,90.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-07,90.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-08,90.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-09,92.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-10,94.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-11,96.3,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-14,99.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-15,107.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-16,111.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-17,103.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1973-05-18,105.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
